ticker,split,exposure_type,oos_design,test_period,cost_layer,no_change_cost_adj_risk_reduction,regime_based_cost_adj_risk_reduction,no_change_turnover,regime_based_turnover,no_change_wins_cost_adj,turnover_reduction_pct,no_change_wins_turnover
USDBRL=X,wf_9,usd_liability_exposure,walk_forward,2018-03-19..2019-03-18,forward_full,5.066,5.474,2.6,6.3,False,58.73,True
USDBRL=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-19..2020-03-18,base,9.062,8.357,0.7,4.3,True,83.72,True
USDBRL=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-19..2020-03-18,forward_full,2.849,2.725,0.7,4.3,True,83.72,True
USDBRL=X,wf_10,usd_liability_exposure,walk_forward,2019-03-19..2020-03-18,base,9.062,8.358,0.7,4.3,True,83.72,True
USDBRL=X,wf_10,usd_liability_exposure,walk_forward,2019-03-19..2020-03-18,forward_full,2.846,2.728,0.7,4.3,True,83.72,True
USDBRL=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-19..2021-03-18,base,14.226,14.691,1.0,4.0,False,75.0,True
USDBRL=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-19..2021-03-18,forward_full,8.353,8.748,1.0,4.0,False,75.0,True
USDBRL=X,wf_11,usd_liability_exposure,walk_forward,2020-03-19..2021-03-18,base,14.226,14.693,1.0,4.0,False,75.0,True
USDBRL=X,wf_11,usd_liability_exposure,walk_forward,2020-03-19..2021-03-18,forward_full,8.352,8.747,1.0,4.0,False,75.0,True
USDBRL=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-19..2022-03-18,base,10.31,9.15,1.8,4.2,True,57.14,True
USDBRL=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-19..2022-03-18,forward_full,4.024,3.479,1.8,4.2,True,57.14,True
USDBRL=X,wf_12,usd_liability_exposure,walk_forward,2021-03-19..2022-03-18,base,10.311,9.151,1.8,4.2,True,57.14,True
USDBRL=X,wf_12,usd_liability_exposure,walk_forward,2021-03-19..2022-03-18,forward_full,4.023,3.481,1.8,4.2,True,57.14,True
USDBRL=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-19..2023-03-18,base,11.329,10.858,2.3,8.6,True,73.26,True
USDBRL=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-19..2023-03-18,forward_full,5.472,4.927,2.3,8.6,True,73.26,True
USDBRL=X,wf_13,usd_liability_exposure,walk_forward,2022-03-19..2023-03-18,base,11.329,10.858,2.3,8.6,True,73.26,True
USDBRL=X,wf_13,usd_liability_exposure,walk_forward,2022-03-19..2023-03-18,forward_full,5.475,4.931,2.3,8.6,True,73.26,True
USDBRL=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-19..2024-03-18,base,7.313,5.979,0.4,3.1,True,87.1,True
USDBRL=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-19..2024-03-18,forward_full,0.988,0.556,0.4,3.1,True,87.1,True
USDBRL=X,wf_14,usd_liability_exposure,walk_forward,2023-03-19..2024-03-18,base,7.314,5.982,0.4,3.1,True,87.1,True
USDBRL=X,wf_14,usd_liability_exposure,walk_forward,2023-03-19..2024-03-18,forward_full,0.99,0.574,0.4,3.1,True,87.1,True
USDBRL=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-19..2025-03-18,base,8.56,9.126,1.1,3.5,False,68.57,True
USDBRL=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-19..2025-03-18,forward_full,2.799,3.109,1.1,3.5,False,68.57,True
USDBRL=X,wf_15,usd_liability_exposure,walk_forward,2024-03-19..2025-03-18,base,8.561,9.123,1.1,3.5,False,68.57,True
USDBRL=X,wf_15,usd_liability_exposure,walk_forward,2024-03-19..2025-03-18,forward_full,2.807,3.093,1.1,3.5,False,68.57,True
USDBRL=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-19..2026-03-18,base,7.958,7.263,1.0,4.4,True,77.27,True
USDBRL=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-19..2026-03-18,forward_full,1.889,1.901,1.0,4.4,False,77.27,True
USDBRL=X,wf_16,usd_liability_exposure,walk_forward,2025-03-19..2026-03-18,base,7.96,7.264,1.0,4.4,True,77.27,True
USDBRL=X,wf_16,usd_liability_exposure,walk_forward,2025-03-19..2026-03-18,forward_full,1.895,1.928,1.0,4.4,False,77.27,True
USDBRL=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-19..2026-05-25,base,8.238,8.849,0.4,1.0,False,60.0,True
USDBRL=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-19..2026-05-25,forward_full,7.166,7.7,0.4,1.0,False,60.0,True
USDBRL=X,wf_17,usd_liability_exposure,walk_forward,2026-03-19..2026-05-25,base,8.24,8.843,0.4,1.0,False,60.0,True
USDBRL=X,wf_17,usd_liability_exposure,walk_forward,2026-03-19..2026-05-25,forward_full,7.175,7.691,0.4,1.0,False,60.0,True
USDCOP=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,base,9.659,9.386,3.8,15.2,True,75.0,True
USDCOP=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,-4.506,-4.279,3.8,15.2,False,75.0,True
USDCOP=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,base,9.66,9.386,3.8,15.2,True,75.0,True
USDCOP=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,-4.504,-4.278,3.8,15.2,False,75.0,True
USDCOP=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,base,10.25,9.746,3.6,13.0,True,72.31,True
USDCOP=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,-3.776,-3.63,3.6,13.0,False,72.31,True
USDCOP=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,base,10.251,9.749,3.6,13.0,True,72.31,True
USDCOP=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,-3.776,-3.621,3.6,13.0,False,72.31,True
USDCOP=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,base,9.503,9.41,1.2,5.8,True,79.31,True
USDCOP=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,3.168,3.214,1.2,5.8,False,79.31,True
USDCOP=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,base,9.502,9.407,1.2,5.8,True,79.31,True
USDCOP=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,3.165,3.21,1.2,5.8,False,79.31,True
USDCOP=X,wf_0,receiver_currency_exposure,walk_forward,2009-03-23..2010-03-22,base,14.543,13.319,0.6,2.2,True,72.73,True
USDCOP=X,wf_0,receiver_currency_exposure,walk_forward,2009-03-23..2010-03-22,forward_full,9.749,9.009,0.6,2.2,True,72.73,True
USDCOP=X,wf_0,usd_liability_exposure,walk_forward,2009-03-23..2010-03-22,base,14.541,13.32,0.6,2.2,True,72.73,True
USDCOP=X,wf_0,usd_liability_exposure,walk_forward,2009-03-23..2010-03-22,forward_full,9.743,9.009,0.6,2.2,True,72.73,True
USDCOP=X,wf_1,receiver_currency_exposure,walk_forward,2010-03-23..2011-03-22,base,12.527,12.111,1.6,4.4,True,63.64,True
USDCOP=X,wf_1,receiver_currency_exposure,walk_forward,2010-03-23..2011-03-22,forward_full,7.784,7.615,1.6,4.4,True,63.64,True
USDCOP=X,wf_1,usd_liability_exposure,walk_forward,2010-03-23..2011-03-22,base,12.529,12.113,1.6,4.4,True,63.64,True
USDCOP=X,wf_1,usd_liability_exposure,walk_forward,2010-03-23..2011-03-22,forward_full,7.788,7.621,1.6,4.4,True,63.64,True
USDCOP=X,wf_2,receiver_currency_exposure,walk_forward,2011-03-23..2012-03-22,base,10.266,10.095,1.6,3.4,True,52.94,True
USDCOP=X,wf_2,receiver_currency_exposure,walk_forward,2011-03-23..2012-03-22,forward_full,5.491,5.584,1.6,3.4,False,52.94,True
USDCOP=X,wf_2,usd_liability_exposure,walk_forward,2011-03-23..2012-03-22,base,10.265,10.091,1.6,3.4,True,52.94,True
USDCOP=X,wf_2,usd_liability_exposure,walk_forward,2011-03-23..2012-03-22,forward_full,5.487,5.58,1.6,3.4,False,52.94,True
USDCOP=X,wf_3,receiver_currency_exposure,walk_forward,2012-03-23..2013-03-22,base,7.521,6.572,0.4,5.0,True,92.0,True
USDCOP=X,wf_3,receiver_currency_exposure,walk_forward,2012-03-23..2013-03-22,forward_full,2.785,2.41,0.4,5.0,True,92.0,True
USDCOP=X,wf_3,usd_liability_exposure,walk_forward,2012-03-23..2013-03-22,base,7.521,6.58,0.4,5.0,True,92.0,True
USDCOP=X,wf_3,usd_liability_exposure,walk_forward,2012-03-23..2013-03-22,forward_full,2.785,2.444,0.4,5.0,True,92.0,True
USDCOP=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-23..2014-03-22,base,9.597,10.863,1.2,3.8,False,68.42,True
USDCOP=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-23..2014-03-22,forward_full,5.2,6.446,1.2,3.8,False,68.42,True
USDCOP=X,wf_4,usd_liability_exposure,walk_forward,2013-03-23..2014-03-22,base,9.597,10.863,1.2,3.8,False,68.42,True
USDCOP=X,wf_4,usd_liability_exposure,walk_forward,2013-03-23..2014-03-22,forward_full,5.2,6.445,1.2,3.8,False,68.42,True
USDCOP=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-23..2015-03-22,base,10.697,11.962,1.2,2.4,False,50.0,True
USDCOP=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-23..2015-03-22,forward_full,6.258,7.417,1.2,2.4,False,50.0,True
USDCOP=X,wf_5,usd_liability_exposure,walk_forward,2014-03-23..2015-03-22,base,10.696,11.962,1.2,2.4,False,50.0,True
USDCOP=X,wf_5,usd_liability_exposure,walk_forward,2014-03-23..2015-03-22,forward_full,6.251,7.418,1.2,2.4,False,50.0,True
USDCOP=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-23..2016-03-22,base,16.744,17.756,1.7,4.9,False,65.31,True
USDCOP=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-23..2016-03-22,forward_full,12.088,13.017,1.7,4.9,False,65.31,True
USDCOP=X,wf_6,usd_liability_exposure,walk_forward,2015-03-23..2016-03-22,base,16.743,17.754,1.7,4.9,False,65.31,True
USDCOP=X,wf_6,usd_liability_exposure,walk_forward,2015-03-23..2016-03-22,forward_full,12.08,13.009,1.7,4.9,False,65.31,True
USDCOP=X,wf_7,receiver_currency_exposure,walk_forward,2016-03-23..2017-03-22,base,14.9,13.503,1.3,5.5,True,76.36,True
USDCOP=X,wf_7,receiver_currency_exposure,walk_forward,2016-03-23..2017-03-22,forward_full,10.216,8.869,1.3,5.5,True,76.36,True
USDCOP=X,wf_7,usd_liability_exposure,walk_forward,2016-03-23..2017-03-22,base,14.901,13.504,1.3,5.5,True,76.36,True
USDCOP=X,wf_7,usd_liability_exposure,walk_forward,2016-03-23..2017-03-22,forward_full,10.217,8.875,1.3,5.5,True,76.36,True
USDCOP=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-23..2018-03-22,base,10.619,8.155,1.0,5.7,True,82.46,True
USDCOP=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-23..2018-03-22,forward_full,5.772,3.935,1.0,5.7,True,82.46,True
USDCOP=X,wf_8,usd_liability_exposure,walk_forward,2017-03-23..2018-03-22,base,10.619,8.156,1.0,5.7,True,82.46,True
USDCOP=X,wf_8,usd_liability_exposure,walk_forward,2017-03-23..2018-03-22,forward_full,5.773,3.942,1.0,5.7,True,82.46,True
USDCOP=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-23..2019-03-22,base,9.947,9.617,2.4,4.5,True,46.67,True
USDCOP=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-23..2019-03-22,forward_full,5.21,5.088,2.4,4.5,True,46.67,True
USDCOP=X,wf_9,usd_liability_exposure,walk_forward,2018-03-23..2019-03-22,base,9.949,9.621,2.4,4.5,True,46.67,True
USDCOP=X,wf_9,usd_liability_exposure,walk_forward,2018-03-23..2019-03-22,forward_full,5.214,5.102,2.4,4.5,True,46.67,True
USDCOP=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-23..2020-03-22,base,11.643,11.952,1.3,6.1,False,78.69,True
USDCOP=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-23..2020-03-22,forward_full,7.022,7.35,1.3,6.1,False,78.69,True
USDCOP=X,wf_10,usd_liability_exposure,walk_forward,2019-03-23..2020-03-22,base,11.643,11.951,1.3,6.1,False,78.69,True
USDCOP=X,wf_10,usd_liability_exposure,walk_forward,2019-03-23..2020-03-22,forward_full,7.021,7.351,1.3,6.1,False,78.69,True
USDCOP=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-23..2021-03-22,base,9.329,9.083,0.8,3.8,True,78.95,True
USDCOP=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-23..2021-03-22,forward_full,4.609,4.573,0.8,3.8,True,78.95,True
USDCOP=X,wf_11,usd_liability_exposure,walk_forward,2020-03-23..2021-03-22,base,9.332,9.082,0.8,3.8,True,78.95,True
USDCOP=X,wf_11,usd_liability_exposure,walk_forward,2020-03-23..2021-03-22,forward_full,4.617,4.57,0.8,3.8,True,78.95,True
USDCOP=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-23..2022-03-22,base,7.848,7.456,2.0,5.6,True,64.29,True
USDCOP=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-23..2022-03-22,forward_full,3.099,2.894,2.0,5.6,True,64.29,True
USDCOP=X,wf_12,usd_liability_exposure,walk_forward,2021-03-23..2022-03-22,base,7.847,7.457,2.0,5.6,True,64.29,True
USDCOP=X,wf_12,usd_liability_exposure,walk_forward,2021-03-23..2022-03-22,forward_full,3.091,2.892,2.0,5.6,True,64.29,True
USDCOP=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-23..2023-03-22,base,11.685,12.645,1.3,3.7,False,64.86,True
USDCOP=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-23..2023-03-22,forward_full,7.211,7.882,1.3,3.7,False,64.86,True
USDCOP=X,wf_13,usd_liability_exposure,walk_forward,2022-03-23..2023-03-22,base,11.686,12.646,1.3,3.7,False,64.86,True
USDCOP=X,wf_13,usd_liability_exposure,walk_forward,2022-03-23..2023-03-22,forward_full,7.214,7.882,1.3,3.7,False,64.86,True
USDCOP=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-23..2024-03-22,base,10.148,8.208,0.8,4.5,True,82.22,True
USDCOP=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-23..2024-03-22,forward_full,5.284,3.973,0.8,4.5,True,82.22,True
USDCOP=X,wf_14,usd_liability_exposure,walk_forward,2023-03-23..2024-03-22,base,10.148,8.215,0.8,4.5,True,82.22,True
USDCOP=X,wf_14,usd_liability_exposure,walk_forward,2023-03-23..2024-03-22,forward_full,5.285,3.999,0.8,4.5,True,82.22,True
USDCOP=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-23..2025-03-22,base,8.913,8.337,1.1,4.6,True,76.09,True
USDCOP=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-23..2025-03-22,forward_full,4.204,3.993,1.1,4.6,True,76.09,True
USDCOP=X,wf_15,usd_liability_exposure,walk_forward,2024-03-23..2025-03-22,base,8.914,8.339,1.1,4.6,True,76.09,True
USDCOP=X,wf_15,usd_liability_exposure,walk_forward,2024-03-23..2025-03-22,forward_full,4.21,3.992,1.1,4.6,True,76.09,True
USDCOP=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-23..2026-03-22,base,9.823,9.996,1.0,3.6,False,72.22,True
USDCOP=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-23..2026-03-22,forward_full,5.322,5.522,1.0,3.6,False,72.22,True
USDCOP=X,wf_16,usd_liability_exposure,walk_forward,2025-03-23..2026-03-22,base,9.822,9.993,1.0,3.6,False,72.22,True
USDCOP=X,wf_16,usd_liability_exposure,walk_forward,2025-03-23..2026-03-22,forward_full,5.317,5.512,1.0,3.6,False,72.22,True
USDCOP=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-23..2026-05-22,base,8.123,7.168,0.1,1.3,True,92.31,True
USDCOP=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-23..2026-05-22,forward_full,7.319,6.409,0.1,1.3,True,92.31,True
USDCOP=X,wf_17,usd_liability_exposure,walk_forward,2026-03-23..2026-05-22,base,8.123,7.169,0.1,1.3,True,92.31,True
USDCOP=X,wf_17,usd_liability_exposure,walk_forward,2026-03-23..2026-05-22,forward_full,7.325,6.43,0.1,1.3,True,92.31,True
USDJPY=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,base,4.088,3.568,3.0,12.4,True,75.81,True
USDJPY=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,-5.924,-5.259,3.0,12.4,False,75.81,True
USDJPY=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,base,4.088,3.567,3.0,12.4,True,75.81,True
USDJPY=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,-5.923,-5.26,3.0,12.4,False,75.81,True
USDJPY=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,base,6.544,6.501,3.9,11.3,True,65.49,True
USDJPY=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,-3.343,-3.232,3.9,11.3,False,65.49,True
USDJPY=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,base,6.545,6.5,3.9,11.3,True,65.49,True
USDJPY=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,-3.342,-3.239,3.9,11.3,False,65.49,True
USDJPY=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,base,6.119,5.478,1.0,4.6,True,78.26,True
USDJPY=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,1.396,1.33,1.0,4.6,True,78.26,True
USDJPY=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,base,6.119,5.479,1.0,4.6,True,78.26,True
USDJPY=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,1.395,1.328,1.0,4.6,True,78.26,True
USDJPY=X,wf_0,receiver_currency_exposure,walk_forward,2006-09-18..2007-09-17,base,5.263,5.056,0.5,3.5,True,85.71,True
USDJPY=X,wf_0,receiver_currency_exposure,walk_forward,2006-09-18..2007-09-17,forward_full,1.9,1.964,0.5,3.5,False,85.71,True
USDJPY=X,wf_0,usd_liability_exposure,walk_forward,2006-09-18..2007-09-17,base,5.262,5.055,0.5,3.5,True,85.71,True
USDJPY=X,wf_0,usd_liability_exposure,walk_forward,2006-09-18..2007-09-17,forward_full,1.902,1.963,0.5,3.5,False,85.71,True
USDJPY=X,wf_1,receiver_currency_exposure,walk_forward,2007-09-18..2008-09-17,base,10.225,11.091,1.0,3.6,False,72.22,True
USDJPY=X,wf_1,receiver_currency_exposure,walk_forward,2007-09-18..2008-09-17,forward_full,7.298,8.039,1.0,3.6,False,72.22,True
USDJPY=X,wf_1,usd_liability_exposure,walk_forward,2007-09-18..2008-09-17,base,10.223,11.094,1.0,3.6,False,72.22,True
USDJPY=X,wf_1,usd_liability_exposure,walk_forward,2007-09-18..2008-09-17,forward_full,7.294,8.046,1.0,3.6,False,72.22,True
USDJPY=X,wf_2,receiver_currency_exposure,walk_forward,2008-09-18..2009-09-17,base,13.069,13.582,0.1,1.9,False,94.74,True
USDJPY=X,wf_2,receiver_currency_exposure,walk_forward,2008-09-18..2009-09-17,forward_full,9.657,10.456,0.1,1.9,False,94.74,True
USDJPY=X,wf_2,usd_liability_exposure,walk_forward,2008-09-18..2009-09-17,base,13.069,13.58,0.1,1.9,False,94.74,True
USDJPY=X,wf_2,usd_liability_exposure,walk_forward,2008-09-18..2009-09-17,forward_full,9.658,10.454,0.1,1.9,False,94.74,True
USDJPY=X,wf_3,receiver_currency_exposure,walk_forward,2009-09-18..2010-09-17,base,7.481,7.144,0.9,3.3,True,72.73,True
USDJPY=X,wf_3,receiver_currency_exposure,walk_forward,2009-09-18..2010-09-17,forward_full,4.066,4.026,0.9,3.3,True,72.73,True
USDJPY=X,wf_3,usd_liability_exposure,walk_forward,2009-09-18..2010-09-17,base,7.482,7.148,0.9,3.3,True,72.73,True
USDJPY=X,wf_3,usd_liability_exposure,walk_forward,2009-09-18..2010-09-17,forward_full,4.065,4.029,0.9,3.3,True,72.73,True
USDJPY=X,wf_4,receiver_currency_exposure,walk_forward,2010-09-18..2011-09-17,base,5.725,5.214,0.9,3.9,True,76.92,True
USDJPY=X,wf_4,receiver_currency_exposure,walk_forward,2010-09-18..2011-09-17,forward_full,2.349,2.129,0.9,3.9,True,76.92,True
USDJPY=X,wf_4,usd_liability_exposure,walk_forward,2010-09-18..2011-09-17,base,5.725,5.208,0.9,3.9,True,76.92,True
USDJPY=X,wf_4,usd_liability_exposure,walk_forward,2010-09-18..2011-09-17,forward_full,2.35,2.123,0.9,3.9,True,76.92,True
USDJPY=X,wf_5,receiver_currency_exposure,walk_forward,2011-09-18..2012-09-17,base,5.289,4.572,1.0,5.2,True,80.77,True
USDJPY=X,wf_5,receiver_currency_exposure,walk_forward,2011-09-18..2012-09-17,forward_full,1.906,1.507,1.0,5.2,True,80.77,True
USDJPY=X,wf_5,usd_liability_exposure,walk_forward,2011-09-18..2012-09-17,base,5.289,4.572,1.0,5.2,True,80.77,True
USDJPY=X,wf_5,usd_liability_exposure,walk_forward,2011-09-18..2012-09-17,forward_full,1.905,1.511,1.0,5.2,True,80.77,True
USDJPY=X,wf_6,receiver_currency_exposure,walk_forward,2012-09-18..2013-09-17,base,7.705,8.245,0.8,3.5,False,77.14,True
USDJPY=X,wf_6,receiver_currency_exposure,walk_forward,2012-09-18..2013-09-17,forward_full,4.5,5.002,0.8,3.5,False,77.14,True
USDJPY=X,wf_6,usd_liability_exposure,walk_forward,2012-09-18..2013-09-17,base,7.704,8.246,0.8,3.5,False,77.14,True
USDJPY=X,wf_6,usd_liability_exposure,walk_forward,2012-09-18..2013-09-17,forward_full,4.498,5.0,0.8,3.5,False,77.14,True
USDJPY=X,wf_7,receiver_currency_exposure,walk_forward,2013-09-18..2014-09-17,base,4.86,3.319,0.0,4.5,True,100.0,True
USDJPY=X,wf_7,receiver_currency_exposure,walk_forward,2013-09-18..2014-09-17,forward_full,1.35,0.856,0.0,4.5,True,100.0,True
USDJPY=X,wf_7,usd_liability_exposure,walk_forward,2013-09-18..2014-09-17,base,4.86,3.32,0.0,4.5,True,100.0,True
USDJPY=X,wf_7,usd_liability_exposure,walk_forward,2013-09-18..2014-09-17,forward_full,1.35,0.858,0.0,4.5,True,100.0,True
USDJPY=X,wf_8,receiver_currency_exposure,walk_forward,2014-09-18..2015-09-17,base,6.06,5.858,0.5,3.3,True,84.85,True
USDJPY=X,wf_8,receiver_currency_exposure,walk_forward,2014-09-18..2015-09-17,forward_full,2.787,2.727,0.5,3.3,True,84.85,True
USDJPY=X,wf_8,usd_liability_exposure,walk_forward,2014-09-18..2015-09-17,base,6.058,5.853,0.5,3.3,True,84.85,True
USDJPY=X,wf_8,usd_liability_exposure,walk_forward,2014-09-18..2015-09-17,forward_full,2.784,2.711,0.5,3.3,True,84.85,True
USDJPY=X,wf_9,receiver_currency_exposure,walk_forward,2015-09-18..2016-09-17,base,6.656,7.274,0.9,2.1,False,57.14,True
USDJPY=X,wf_9,receiver_currency_exposure,walk_forward,2015-09-18..2016-09-17,forward_full,3.408,3.961,0.9,2.1,False,57.14,True
USDJPY=X,wf_9,usd_liability_exposure,walk_forward,2015-09-18..2016-09-17,base,6.656,7.275,0.9,2.1,False,57.14,True
USDJPY=X,wf_9,usd_liability_exposure,walk_forward,2015-09-18..2016-09-17,forward_full,3.411,3.955,0.9,2.1,False,57.14,True
USDJPY=X,wf_10,receiver_currency_exposure,walk_forward,2016-09-18..2017-09-17,base,6.343,5.658,1.7,5.1,True,66.67,True
USDJPY=X,wf_10,receiver_currency_exposure,walk_forward,2016-09-18..2017-09-17,forward_full,2.913,2.612,1.7,5.1,True,66.67,True
USDJPY=X,wf_10,usd_liability_exposure,walk_forward,2016-09-18..2017-09-17,base,6.345,5.66,1.7,5.1,True,66.67,True
USDJPY=X,wf_10,usd_liability_exposure,walk_forward,2016-09-18..2017-09-17,forward_full,2.914,2.62,1.7,5.1,True,66.67,True
USDJPY=X,wf_11,receiver_currency_exposure,walk_forward,2017-09-18..2018-09-17,base,4.637,3.83,0.7,3.4,True,79.41,True
USDJPY=X,wf_11,receiver_currency_exposure,walk_forward,2017-09-18..2018-09-17,forward_full,1.209,0.946,0.7,3.4,True,79.41,True
USDJPY=X,wf_11,usd_liability_exposure,walk_forward,2017-09-18..2018-09-17,base,4.639,3.834,0.7,3.4,True,79.41,True
USDJPY=X,wf_11,usd_liability_exposure,walk_forward,2017-09-18..2018-09-17,forward_full,1.212,0.95,0.7,3.4,True,79.41,True
USDJPY=X,wf_12,receiver_currency_exposure,walk_forward,2018-09-18..2019-09-17,base,4.078,3.632,0.7,3.2,True,78.12,True
USDJPY=X,wf_12,receiver_currency_exposure,walk_forward,2018-09-18..2019-09-17,forward_full,0.688,0.596,0.7,3.2,True,78.12,True
USDJPY=X,wf_12,usd_liability_exposure,walk_forward,2018-09-18..2019-09-17,base,4.076,3.63,0.7,3.2,True,78.12,True
USDJPY=X,wf_12,usd_liability_exposure,walk_forward,2018-09-18..2019-09-17,forward_full,0.684,0.594,0.7,3.2,True,78.12,True
USDJPY=X,wf_13,receiver_currency_exposure,walk_forward,2019-09-18..2020-09-17,base,4.968,4.579,1.0,4.8,True,79.17,True
USDJPY=X,wf_13,receiver_currency_exposure,walk_forward,2019-09-18..2020-09-17,forward_full,1.677,1.686,1.0,4.8,False,79.17,True
