ticker,split,exposure_type,oos_design,test_period,cost_layer,no_change_cost_adj,half_cost_adj,no_change_turnover,half_turnover,no_change_wins_cost_adj,turnover_reduction_pct,static_benchmark,mostly_cost_adj,mostly_turnover
USDBRL=X,wf_7,usd_liability_exposure,walk_forward,2016-03-19..2017-03-18,forward_full,5.072,4.125,0.7,0.0,True,,half_hedged,,
USDBRL=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-19..2018-03-18,base,10.732,8.549,0.8,0.0,True,,half_hedged,,
USDBRL=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-19..2018-03-18,forward_full,4.743,4.085,0.8,0.0,True,,half_hedged,,
USDBRL=X,wf_8,usd_liability_exposure,walk_forward,2017-03-19..2018-03-18,base,10.735,8.549,0.8,0.0,True,,half_hedged,,
USDBRL=X,wf_8,usd_liability_exposure,walk_forward,2017-03-19..2018-03-18,forward_full,4.753,4.085,0.8,0.0,True,,half_hedged,,
USDBRL=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-19..2019-03-18,base,10.955,8.884,2.6,0.0,True,,half_hedged,,
USDBRL=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-19..2019-03-18,forward_full,5.066,4.368,2.6,0.0,True,,half_hedged,,
USDBRL=X,wf_9,usd_liability_exposure,walk_forward,2018-03-19..2019-03-18,base,10.954,8.884,2.6,0.0,True,,half_hedged,,
USDBRL=X,wf_9,usd_liability_exposure,walk_forward,2018-03-19..2019-03-18,forward_full,5.066,4.368,2.6,0.0,True,,half_hedged,,
USDBRL=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-19..2020-03-18,base,9.062,6.871,0.7,0.0,True,,half_hedged,,
USDBRL=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-19..2020-03-18,forward_full,2.849,2.355,0.7,0.0,True,,half_hedged,,
USDBRL=X,wf_10,usd_liability_exposure,walk_forward,2019-03-19..2020-03-18,base,9.062,6.871,0.7,0.0,True,,half_hedged,,
USDBRL=X,wf_10,usd_liability_exposure,walk_forward,2019-03-19..2020-03-18,forward_full,2.846,2.355,0.7,0.0,True,,half_hedged,,
USDBRL=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-19..2021-03-18,base,14.226,11.413,1.0,0.0,True,,half_hedged,,
USDBRL=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-19..2021-03-18,forward_full,8.353,6.897,1.0,0.0,True,,half_hedged,,
USDBRL=X,wf_11,usd_liability_exposure,walk_forward,2020-03-19..2021-03-18,base,14.226,11.413,1.0,0.0,True,,half_hedged,,
USDBRL=X,wf_11,usd_liability_exposure,walk_forward,2020-03-19..2021-03-18,forward_full,8.352,6.897,1.0,0.0,True,,half_hedged,,
USDBRL=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-19..2022-03-18,base,10.31,7.647,1.8,0.0,True,,half_hedged,,
USDBRL=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-19..2022-03-18,forward_full,4.024,3.131,1.8,0.0,True,,half_hedged,,
USDBRL=X,wf_12,usd_liability_exposure,walk_forward,2021-03-19..2022-03-18,base,10.311,7.647,1.8,0.0,True,,half_hedged,,
USDBRL=X,wf_12,usd_liability_exposure,walk_forward,2021-03-19..2022-03-18,forward_full,4.023,3.131,1.8,0.0,True,,half_hedged,,
USDBRL=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-19..2023-03-18,base,11.329,9.114,2.3,0.0,True,,half_hedged,,
USDBRL=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-19..2023-03-18,forward_full,5.472,4.616,2.3,0.0,True,,half_hedged,,
USDBRL=X,wf_13,usd_liability_exposure,walk_forward,2022-03-19..2023-03-18,base,11.329,9.114,2.3,0.0,True,,half_hedged,,
USDBRL=X,wf_13,usd_liability_exposure,walk_forward,2022-03-19..2023-03-18,forward_full,5.475,4.616,2.3,0.0,True,,half_hedged,,
USDBRL=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-19..2024-03-18,base,7.313,5.265,0.4,0.0,True,,half_hedged,,
USDBRL=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-19..2024-03-18,forward_full,0.988,0.749,0.4,0.0,True,,half_hedged,,
USDBRL=X,wf_14,usd_liability_exposure,walk_forward,2023-03-19..2024-03-18,base,7.314,5.265,0.4,0.0,True,,half_hedged,,
USDBRL=X,wf_14,usd_liability_exposure,walk_forward,2023-03-19..2024-03-18,forward_full,0.99,0.749,0.4,0.0,True,,half_hedged,,
USDBRL=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-19..2025-03-18,base,8.56,6.923,1.1,0.0,True,,half_hedged,,
USDBRL=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-19..2025-03-18,forward_full,2.799,2.424,1.1,0.0,True,,half_hedged,,
USDBRL=X,wf_15,usd_liability_exposure,walk_forward,2024-03-19..2025-03-18,base,8.561,6.923,1.1,0.0,True,,half_hedged,,
USDBRL=X,wf_15,usd_liability_exposure,walk_forward,2024-03-19..2025-03-18,forward_full,2.807,2.424,1.1,0.0,True,,half_hedged,,
USDBRL=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-19..2026-03-18,base,7.958,6.114,1.0,0.0,True,,half_hedged,,
USDBRL=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-19..2026-03-18,forward_full,1.889,1.668,1.0,0.0,True,,half_hedged,,
USDBRL=X,wf_16,usd_liability_exposure,walk_forward,2025-03-19..2026-03-18,base,7.96,6.114,1.0,0.0,True,,half_hedged,,
USDBRL=X,wf_16,usd_liability_exposure,walk_forward,2025-03-19..2026-03-18,forward_full,1.895,1.668,1.0,0.0,True,,half_hedged,,
USDBRL=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-19..2026-05-25,base,8.238,6.664,0.4,0.0,True,,half_hedged,,
USDBRL=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-19..2026-05-25,forward_full,7.166,5.834,0.4,0.0,True,,half_hedged,,
USDBRL=X,wf_17,usd_liability_exposure,walk_forward,2026-03-19..2026-05-25,base,8.24,6.664,0.4,0.0,True,,half_hedged,,
USDBRL=X,wf_17,usd_liability_exposure,walk_forward,2026-03-19..2026-05-25,forward_full,7.175,5.834,0.4,0.0,True,,half_hedged,,
USDCOP=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,base,9.659,7.637,3.8,0.0,True,,half_hedged,,
USDCOP=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,-4.506,-2.803,3.8,0.0,False,,half_hedged,,
USDCOP=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,base,9.66,7.637,3.8,0.0,True,,half_hedged,,
USDCOP=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,-4.504,-2.803,3.8,0.0,False,,half_hedged,,
USDCOP=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,base,10.25,8.045,3.6,0.0,True,,half_hedged,,
USDCOP=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,-3.776,-2.382,3.6,0.0,False,,half_hedged,,
USDCOP=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,base,10.251,8.045,3.6,0.0,True,,half_hedged,,
USDCOP=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,-3.776,-2.382,3.6,0.0,False,,half_hedged,,
USDCOP=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,base,9.503,7.525,1.2,0.0,True,,half_hedged,,
USDCOP=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,3.168,2.752,1.2,0.0,True,,half_hedged,,
USDCOP=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,base,9.502,7.525,1.2,0.0,True,,half_hedged,,
USDCOP=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,3.165,2.752,1.2,0.0,True,,half_hedged,,
USDCOP=X,wf_0,receiver_currency_exposure,walk_forward,2009-03-23..2010-03-22,base,14.543,10.786,0.6,0.0,True,,half_hedged,,
USDCOP=X,wf_0,receiver_currency_exposure,walk_forward,2009-03-23..2010-03-22,forward_full,9.749,7.333,0.6,0.0,True,,half_hedged,,
USDCOP=X,wf_0,usd_liability_exposure,walk_forward,2009-03-23..2010-03-22,base,14.541,10.786,0.6,0.0,True,,half_hedged,,
USDCOP=X,wf_0,usd_liability_exposure,walk_forward,2009-03-23..2010-03-22,forward_full,9.743,7.333,0.6,0.0,True,,half_hedged,,
USDCOP=X,wf_1,receiver_currency_exposure,walk_forward,2010-03-23..2011-03-22,base,12.527,9.733,1.6,0.0,True,,half_hedged,,
USDCOP=X,wf_1,receiver_currency_exposure,walk_forward,2010-03-23..2011-03-22,forward_full,7.784,6.253,1.6,0.0,True,,half_hedged,,
USDCOP=X,wf_1,usd_liability_exposure,walk_forward,2010-03-23..2011-03-22,base,12.529,9.733,1.6,0.0,True,,half_hedged,,
USDCOP=X,wf_1,usd_liability_exposure,walk_forward,2010-03-23..2011-03-22,forward_full,7.788,6.253,1.6,0.0,True,,half_hedged,,
USDCOP=X,wf_2,receiver_currency_exposure,walk_forward,2011-03-23..2012-03-22,base,10.266,7.989,1.6,0.0,True,,half_hedged,,
USDCOP=X,wf_2,receiver_currency_exposure,walk_forward,2011-03-23..2012-03-22,forward_full,5.491,4.496,1.6,0.0,True,,half_hedged,,
USDCOP=X,wf_2,usd_liability_exposure,walk_forward,2011-03-23..2012-03-22,base,10.265,7.989,1.6,0.0,True,,half_hedged,,
USDCOP=X,wf_2,usd_liability_exposure,walk_forward,2011-03-23..2012-03-22,forward_full,5.487,4.496,1.6,0.0,True,,half_hedged,,
USDCOP=X,wf_3,receiver_currency_exposure,walk_forward,2012-03-23..2013-03-22,base,7.521,6.023,0.4,0.0,True,,half_hedged,,
USDCOP=X,wf_3,receiver_currency_exposure,walk_forward,2012-03-23..2013-03-22,forward_full,2.785,2.543,0.4,0.0,True,,half_hedged,,
USDCOP=X,wf_3,usd_liability_exposure,walk_forward,2012-03-23..2013-03-22,base,7.521,6.023,0.4,0.0,True,,half_hedged,,
USDCOP=X,wf_3,usd_liability_exposure,walk_forward,2012-03-23..2013-03-22,forward_full,2.785,2.543,0.4,0.0,True,,half_hedged,,
USDCOP=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-23..2014-03-22,base,9.597,7.946,1.2,0.0,True,,half_hedged,,
USDCOP=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-23..2014-03-22,forward_full,5.2,4.612,1.2,0.0,True,,half_hedged,,
USDCOP=X,wf_4,usd_liability_exposure,walk_forward,2013-03-23..2014-03-22,base,9.597,7.946,1.2,0.0,True,,half_hedged,,
USDCOP=X,wf_4,usd_liability_exposure,walk_forward,2013-03-23..2014-03-22,forward_full,5.2,4.612,1.2,0.0,True,,half_hedged,,
USDCOP=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-23..2015-03-22,base,10.697,8.769,1.2,0.0,True,,half_hedged,,
USDCOP=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-23..2015-03-22,forward_full,6.258,5.369,1.2,0.0,True,,half_hedged,,
USDCOP=X,wf_5,usd_liability_exposure,walk_forward,2014-03-23..2015-03-22,base,10.696,8.769,1.2,0.0,True,,half_hedged,,
USDCOP=X,wf_5,usd_liability_exposure,walk_forward,2014-03-23..2015-03-22,forward_full,6.251,5.369,1.2,0.0,True,,half_hedged,,
USDCOP=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-23..2016-03-22,base,16.744,13.48,1.7,0.0,True,,half_hedged,,
USDCOP=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-23..2016-03-22,forward_full,12.088,9.987,1.7,0.0,True,,half_hedged,,
USDCOP=X,wf_6,usd_liability_exposure,walk_forward,2015-03-23..2016-03-22,base,16.743,13.48,1.7,0.0,True,,half_hedged,,
USDCOP=X,wf_6,usd_liability_exposure,walk_forward,2015-03-23..2016-03-22,forward_full,12.08,9.987,1.7,0.0,True,,half_hedged,,
USDCOP=X,wf_7,receiver_currency_exposure,walk_forward,2016-03-23..2017-03-22,base,14.9,11.548,1.3,0.0,True,,half_hedged,,
USDCOP=X,wf_7,receiver_currency_exposure,walk_forward,2016-03-23..2017-03-22,forward_full,10.216,8.068,1.3,0.0,True,,half_hedged,,
USDCOP=X,wf_7,usd_liability_exposure,walk_forward,2016-03-23..2017-03-22,base,14.901,11.548,1.3,0.0,True,,half_hedged,,
USDCOP=X,wf_7,usd_liability_exposure,walk_forward,2016-03-23..2017-03-22,forward_full,10.217,8.068,1.3,0.0,True,,half_hedged,,
USDCOP=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-23..2018-03-22,base,10.619,7.862,1.0,0.0,True,,half_hedged,,
USDCOP=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-23..2018-03-22,forward_full,5.772,4.382,1.0,0.0,True,,half_hedged,,
USDCOP=X,wf_8,usd_liability_exposure,walk_forward,2017-03-23..2018-03-22,base,10.619,7.862,1.0,0.0,True,,half_hedged,,
USDCOP=X,wf_8,usd_liability_exposure,walk_forward,2017-03-23..2018-03-22,forward_full,5.773,4.382,1.0,0.0,True,,half_hedged,,
USDCOP=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-23..2019-03-22,base,9.947,7.765,2.4,0.0,True,,half_hedged,,
USDCOP=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-23..2019-03-22,forward_full,5.21,4.285,2.4,0.0,True,,half_hedged,,
USDCOP=X,wf_9,usd_liability_exposure,walk_forward,2018-03-23..2019-03-22,base,9.949,7.765,2.4,0.0,True,,half_hedged,,
USDCOP=X,wf_9,usd_liability_exposure,walk_forward,2018-03-23..2019-03-22,forward_full,5.214,4.285,2.4,0.0,True,,half_hedged,,
USDCOP=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-23..2020-03-22,base,11.643,9.345,1.3,0.0,True,,half_hedged,,
USDCOP=X,wf_10,receiver_currency_exposure,walk_forward,2019-03-23..2020-03-22,forward_full,7.022,5.891,1.3,0.0,True,,half_hedged,,
USDCOP=X,wf_10,usd_liability_exposure,walk_forward,2019-03-23..2020-03-22,base,11.643,9.345,1.3,0.0,True,,half_hedged,,
USDCOP=X,wf_10,usd_liability_exposure,walk_forward,2019-03-23..2020-03-22,forward_full,7.021,5.891,1.3,0.0,True,,half_hedged,,
USDCOP=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-23..2021-03-22,base,9.329,7.231,0.8,0.0,True,,half_hedged,,
USDCOP=X,wf_11,receiver_currency_exposure,walk_forward,2020-03-23..2021-03-22,forward_full,4.609,3.751,0.8,0.0,True,,half_hedged,,
USDCOP=X,wf_11,usd_liability_exposure,walk_forward,2020-03-23..2021-03-22,base,9.332,7.231,0.8,0.0,True,,half_hedged,,
USDCOP=X,wf_11,usd_liability_exposure,walk_forward,2020-03-23..2021-03-22,forward_full,4.617,3.751,0.8,0.0,True,,half_hedged,,
USDCOP=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-23..2022-03-22,base,7.848,6.109,2.0,0.0,True,,half_hedged,,
USDCOP=X,wf_12,receiver_currency_exposure,walk_forward,2021-03-23..2022-03-22,forward_full,3.099,2.629,2.0,0.0,True,,half_hedged,,
USDCOP=X,wf_12,usd_liability_exposure,walk_forward,2021-03-23..2022-03-22,base,7.847,6.109,2.0,0.0,True,,half_hedged,,
USDCOP=X,wf_12,usd_liability_exposure,walk_forward,2021-03-23..2022-03-22,forward_full,3.091,2.629,2.0,0.0,True,,half_hedged,,
USDCOP=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-23..2023-03-22,base,11.685,9.509,1.3,0.0,True,,half_hedged,,
USDCOP=X,wf_13,receiver_currency_exposure,walk_forward,2022-03-23..2023-03-22,forward_full,7.211,6.029,1.3,0.0,True,,half_hedged,,
USDCOP=X,wf_13,usd_liability_exposure,walk_forward,2022-03-23..2023-03-22,base,11.686,9.509,1.3,0.0,True,,half_hedged,,
USDCOP=X,wf_13,usd_liability_exposure,walk_forward,2022-03-23..2023-03-22,forward_full,7.214,6.029,1.3,0.0,True,,half_hedged,,
USDCOP=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-23..2024-03-22,base,10.148,7.434,0.8,0.0,True,,half_hedged,,
USDCOP=X,wf_14,receiver_currency_exposure,walk_forward,2023-03-23..2024-03-22,forward_full,5.284,3.941,0.8,0.0,True,,half_hedged,,
USDCOP=X,wf_14,usd_liability_exposure,walk_forward,2023-03-23..2024-03-22,base,10.148,7.434,0.8,0.0,True,,half_hedged,,
USDCOP=X,wf_14,usd_liability_exposure,walk_forward,2023-03-23..2024-03-22,forward_full,5.285,3.941,0.8,0.0,True,,half_hedged,,
USDCOP=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-23..2025-03-22,base,8.913,6.879,1.1,0.0,True,,half_hedged,,
USDCOP=X,wf_15,receiver_currency_exposure,walk_forward,2024-03-23..2025-03-22,forward_full,4.204,3.426,1.1,0.0,True,,half_hedged,,
USDCOP=X,wf_15,usd_liability_exposure,walk_forward,2024-03-23..2025-03-22,base,8.914,6.879,1.1,0.0,True,,half_hedged,,
USDCOP=X,wf_15,usd_liability_exposure,walk_forward,2024-03-23..2025-03-22,forward_full,4.21,3.426,1.1,0.0,True,,half_hedged,,
USDCOP=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-23..2026-03-22,base,9.823,7.847,1.0,0.0,True,,half_hedged,,
USDCOP=X,wf_16,receiver_currency_exposure,walk_forward,2025-03-23..2026-03-22,forward_full,5.322,4.434,1.0,0.0,True,,half_hedged,,
USDCOP=X,wf_16,usd_liability_exposure,walk_forward,2025-03-23..2026-03-22,base,9.822,7.847,1.0,0.0,True,,half_hedged,,
USDCOP=X,wf_16,usd_liability_exposure,walk_forward,2025-03-23..2026-03-22,forward_full,5.317,4.434,1.0,0.0,True,,half_hedged,,
USDCOP=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-23..2026-05-22,base,8.123,6.235,0.1,0.0,True,,half_hedged,,
USDCOP=X,wf_17,receiver_currency_exposure,walk_forward,2026-03-23..2026-05-22,forward_full,7.319,5.635,0.1,0.0,True,,half_hedged,,
USDCOP=X,wf_17,usd_liability_exposure,walk_forward,2026-03-23..2026-05-22,base,8.123,6.235,0.1,0.0,True,,half_hedged,,
USDCOP=X,wf_17,usd_liability_exposure,walk_forward,2026-03-23..2026-05-22,forward_full,7.325,5.635,0.1,0.0,True,,half_hedged,,
USDJPY=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,base,4.088,3.301,3.0,0.0,True,,half_hedged,,
USDJPY=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,-5.924,-4.25,3.0,0.0,False,,half_hedged,,
USDJPY=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,base,4.088,3.301,3.0,0.0,True,,half_hedged,,
USDJPY=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,-5.923,-4.25,3.0,0.0,False,,half_hedged,,
USDJPY=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,base,6.544,5.273,3.9,0.0,True,,half_hedged,,
USDJPY=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,-3.343,-2.268,3.9,0.0,False,,half_hedged,,
USDJPY=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,base,6.545,5.273,3.9,0.0,True,,half_hedged,,
USDJPY=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,-3.342,-2.268,3.9,0.0,False,,half_hedged,,
USDJPY=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,base,6.119,4.686,1.0,0.0,True,,half_hedged,,
USDJPY=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,1.396,1.224,1.0,0.0,True,,half_hedged,,
USDJPY=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,base,6.119,4.686,1.0,0.0,True,,half_hedged,,
USDJPY=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,1.395,1.224,1.0,0.0,True,,half_hedged,,
USDJPY=X,wf_0,receiver_currency_exposure,walk_forward,2006-09-18..2007-09-17,base,5.263,4.183,0.5,0.0,True,,half_hedged,,
USDJPY=X,wf_0,receiver_currency_exposure,walk_forward,2006-09-18..2007-09-17,forward_full,1.9,1.676,0.5,0.0,True,,half_hedged,,
USDJPY=X,wf_0,usd_liability_exposure,walk_forward,2006-09-18..2007-09-17,base,5.262,4.183,0.5,0.0,True,,half_hedged,,
USDJPY=X,wf_0,usd_liability_exposure,walk_forward,2006-09-18..2007-09-17,forward_full,1.902,1.676,0.5,0.0,True,,half_hedged,,
USDJPY=X,wf_1,receiver_currency_exposure,walk_forward,2007-09-18..2008-09-17,base,10.225,8.397,1.0,0.0,True,,half_hedged,,
USDJPY=X,wf_1,receiver_currency_exposure,walk_forward,2007-09-18..2008-09-17,forward_full,7.298,6.073,1.0,0.0,True,,half_hedged,,
USDJPY=X,wf_1,usd_liability_exposure,walk_forward,2007-09-18..2008-09-17,base,10.223,8.397,1.0,0.0,True,,half_hedged,,
USDJPY=X,wf_1,usd_liability_exposure,walk_forward,2007-09-18..2008-09-17,forward_full,7.294,6.073,1.0,0.0,True,,half_hedged,,
USDJPY=X,wf_2,receiver_currency_exposure,walk_forward,2008-09-18..2009-09-17,base,13.069,10.368,0.1,0.0,True,,half_hedged,,
USDJPY=X,wf_2,receiver_currency_exposure,walk_forward,2008-09-18..2009-09-17,forward_full,9.657,7.852,0.1,0.0,True,,half_hedged,,
USDJPY=X,wf_2,usd_liability_exposure,walk_forward,2008-09-18..2009-09-17,base,13.069,10.368,0.1,0.0,True,,half_hedged,,
USDJPY=X,wf_2,usd_liability_exposure,walk_forward,2008-09-18..2009-09-17,forward_full,9.658,7.852,0.1,0.0,True,,half_hedged,,
USDJPY=X,wf_3,receiver_currency_exposure,walk_forward,2009-09-18..2010-09-17,base,7.481,5.744,0.9,0.0,True,,half_hedged,,
USDJPY=X,wf_3,receiver_currency_exposure,walk_forward,2009-09-18..2010-09-17,forward_full,4.066,3.227,0.9,0.0,True,,half_hedged,,
USDJPY=X,wf_3,usd_liability_exposure,walk_forward,2009-09-18..2010-09-17,base,7.482,5.744,0.9,0.0,True,,half_hedged,,
USDJPY=X,wf_3,usd_liability_exposure,walk_forward,2009-09-18..2010-09-17,forward_full,4.065,3.227,0.9,0.0,True,,half_hedged,,
USDJPY=X,wf_4,receiver_currency_exposure,walk_forward,2010-09-18..2011-09-17,base,5.725,4.418,0.9,0.0,True,,half_hedged,,
USDJPY=X,wf_4,receiver_currency_exposure,walk_forward,2010-09-18..2011-09-17,forward_full,2.349,1.92,0.9,0.0,True,,half_hedged,,
USDJPY=X,wf_4,usd_liability_exposure,walk_forward,2010-09-18..2011-09-17,base,5.725,4.418,0.9,0.0,True,,half_hedged,,
USDJPY=X,wf_4,usd_liability_exposure,walk_forward,2010-09-18..2011-09-17,forward_full,2.35,1.92,0.9,0.0,True,,half_hedged,,
USDJPY=X,wf_5,receiver_currency_exposure,walk_forward,2011-09-18..2012-09-17,base,5.289,4.095,1.0,0.0,True,,half_hedged,,
USDJPY=X,wf_5,receiver_currency_exposure,walk_forward,2011-09-18..2012-09-17,forward_full,1.906,1.578,1.0,0.0,True,,half_hedged,,
USDJPY=X,wf_5,usd_liability_exposure,walk_forward,2011-09-18..2012-09-17,base,5.289,4.095,1.0,0.0,True,,half_hedged,,
USDJPY=X,wf_5,usd_liability_exposure,walk_forward,2011-09-18..2012-09-17,forward_full,1.905,1.578,1.0,0.0,True,,half_hedged,,
USDJPY=X,wf_6,receiver_currency_exposure,walk_forward,2012-09-18..2013-09-17,base,7.705,6.317,0.8,0.0,True,,half_hedged,,
USDJPY=X,wf_6,receiver_currency_exposure,walk_forward,2012-09-18..2013-09-17,forward_full,4.5,3.801,0.8,0.0,True,,half_hedged,,
USDJPY=X,wf_6,usd_liability_exposure,walk_forward,2012-09-18..2013-09-17,base,7.704,6.317,0.8,0.0,True,,half_hedged,,
USDJPY=X,wf_6,usd_liability_exposure,walk_forward,2012-09-18..2013-09-17,forward_full,4.498,3.801,0.8,0.0,True,,half_hedged,,
USDJPY=X,wf_7,receiver_currency_exposure,walk_forward,2013-09-18..2014-09-17,base,4.86,3.472,0.0,0.0,True,,half_hedged,,
USDJPY=X,wf_7,receiver_currency_exposure,walk_forward,2013-09-18..2014-09-17,forward_full,1.35,0.964,0.0,0.0,True,,half_hedged,,
USDJPY=X,wf_7,usd_liability_exposure,walk_forward,2013-09-18..2014-09-17,base,4.86,3.472,0.0,0.0,True,,half_hedged,,
USDJPY=X,wf_7,usd_liability_exposure,walk_forward,2013-09-18..2014-09-17,forward_full,1.35,0.964,0.0,0.0,True,,half_hedged,,
USDJPY=X,wf_8,receiver_currency_exposure,walk_forward,2014-09-18..2015-09-17,base,6.06,4.814,0.5,0.0,True,,half_hedged,,
USDJPY=X,wf_8,receiver_currency_exposure,walk_forward,2014-09-18..2015-09-17,forward_full,2.787,2.297,0.5,0.0,True,,half_hedged,,
USDJPY=X,wf_8,usd_liability_exposure,walk_forward,2014-09-18..2015-09-17,base,6.058,4.814,0.5,0.0,True,,half_hedged,,
USDJPY=X,wf_8,usd_liability_exposure,walk_forward,2014-09-18..2015-09-17,forward_full,2.784,2.297,0.5,0.0,True,,half_hedged,,
USDJPY=X,wf_9,receiver_currency_exposure,walk_forward,2015-09-18..2016-09-17,base,6.656,5.427,0.9,0.0,True,,half_hedged,,
USDJPY=X,wf_9,receiver_currency_exposure,walk_forward,2015-09-18..2016-09-17,forward_full,3.408,2.911,0.9,0.0,True,,half_hedged,,
USDJPY=X,wf_9,usd_liability_exposure,walk_forward,2015-09-18..2016-09-17,base,6.656,5.427,0.9,0.0,True,,half_hedged,,
USDJPY=X,wf_9,usd_liability_exposure,walk_forward,2015-09-18..2016-09-17,forward_full,3.411,2.911,0.9,0.0,True,,half_hedged,,
USDJPY=X,wf_10,receiver_currency_exposure,walk_forward,2016-09-18..2017-09-17,base,6.343,4.823,1.7,0.0,True,,half_hedged,,
USDJPY=X,wf_10,receiver_currency_exposure,walk_forward,2016-09-18..2017-09-17,forward_full,2.913,2.326,1.7,0.0,True,,half_hedged,,
USDJPY=X,wf_10,usd_liability_exposure,walk_forward,2016-09-18..2017-09-17,base,6.345,4.823,1.7,0.0,True,,half_hedged,,
USDJPY=X,wf_10,usd_liability_exposure,walk_forward,2016-09-18..2017-09-17,forward_full,2.914,2.326,1.7,0.0,True,,half_hedged,,
